"zip","state","latitude","longitude","population"
28646,"NC",36.073202,-81.87177,199
28649,"NC",36.329636,-81.2111,1082
28650,"NC",35.575785,-81.18843,10182
28651,"NC",36.241685,-81.27076,5998
28654,"NC",36.073489,-81.16056,2941
28655,"NC",35.742752,-81.71625,55050
28657,"NC",36.049348,-81.94286,10032
28658,"NC",35.653437,-81.23443,24798
28659,"NC",36.169604,-81.11615,21206
28660,"NC",35.970599,-80.86439,1742
28662,"NC",36.023359,-81.84888,44
28663,"NC",36.541861,-81.3195,581
28665,"NC",36.195632,-81.37303,2598
28666,"NC",35.726966,-81.47238,622
28668,"NC",36.38846,-81.00733,108
28669,"NC",36.229983,-80.99639,3005
28670,"NC",36.204458,-80.93481,2884
28671,"NC",35.753767,-81.53545,482
28673,"NC",35.589022,-80.99326,4028
28675,"NC",36.506064,-81.1362,6019
28676,"NC",36.326001,-80.86182,3161
28677,"NC",35.765719,-80.8981,31896
28678,"NC",35.846848,-81.05152,4725
28679,"NC",36.255467,-81.83002,1605
28681,"NC",35.914275,-81.2083,24082
28682,"NC",35.585074,-80.96141,823
28683,"NC",36.394123,-80.91951,1940
28684,"NC",36.345453,-81.61009,2196
28685,"NC",36.33942,-81.03564,1957
28689,"NC",36.03559,-80.91265,1728
28690,"NC",35.740368,-81.56804,9392
28692,"NC",36.268944,-81.77819,3471
28693,"NC",36.474746,-81.5371,1774
28694,"NC",36.375468,-81.47784,6854
28697,"NC",36.136991,-81.17462,12717
28698,"NC",36.321009,-81.74404,2345
28701,"NC",35.712999,-82.63479,3039
28702,"NC",35.412166,-83.58395,16
28704,"NC",35.459869,-82.54142,14868
28705,"NC",36.033454,-82.16858,5542
28707,"NC",35.419931,-83.08029,62
28708,"NC",35.289152,-82.83859,534
28709,"NC",35.756437,-82.41471,1687
28710,"NC",35.464897,-82.28307,163
28711,"NC",35.605146,-82.31665,11882
28712,"NC",35.188077,-82.75799,17715
28713,"NC",35.395491,-83.47397,8527
28714,"NC",35.891276,-82.30008,15732
28715,"NC",35.529895,-82.70449,22129
28716,"NC",35.503301,-82.85103,16891
28717,"NC",35.103251,-83.09538,1330
28718,"NC",35.154193,-82.62466,353
28719,"NC",35.50359,-83.29698,6096
28721,"NC",35.60089,-82.93536,8292
28722,"NC",35.248689,-82.18161,5462
28723,"NC",35.256241,-83.14464,8724
28725,"NC",35.36852,-83.25321,98
28726,"NC",35.280702,-82.41834,2982
28729,"NC",35.311112,-82.60288,2755
28730,"NC",35.526686,-82.37542,8121
28731,"NC",35.270682,-82.41515,6298
28732,"NC",35.437611,-82.48999,12247
28733,"NC",35.435102,-83.82171,10
28734,"NC",35.185018,-83.39032,23109
28735,"NC",35.478887,-82.34855,90
28736,"NC",35.175847,-83.11146,693
28739,"NC",35.290454,-82.50652,17686
28740,"NC",36.023817,-82.29237,2441
28741,"NC",35.06252,-83.21173,3424
28742,"NC",35.362016,-82.60353,6139
28743,"NC",35.834212,-82.86149,2348
28745,"NC",35.527982,-82.96774,586
28746,"NC",35.451314,-82.185,2240
28747,"NC",35.146004,-82.92258,1803
28748,"NC",35.661009,-82.73513,9706
28749,"NC",35.849372,-82.07899,7
28751,"NC",35.518138,-83.085,2932
28752,"NC",35.709124,-82.01719,29127
28753,"NC",35.852912,-82.68447,10171
28754,"NC",35.866763,-82.52043,7361
28755,"NC",35.909707,-82.21395,170
28756,"NC",35.336523,-82.18313,3934
28757,"NC",35.646373,-82.29968,477
28758,"NC",35.37094,-82.4945,706
28761,"NC",35.666254,-81.90629,6988
28762,"NC",35.625414,-82.18229,6241
28763,"NC",35.050529,-83.42225,2494
28765,"NC",35.931539,-82.11072,61
28766,"NC",35.264303,-82.62357,866
28768,"NC",35.272331,-82.67373,6637
28771,"NC",35.345611,-83.79634,7983
28772,"NC",35.139812,-82.84253,1098
28773,"NC",35.23899,-82.34408,2728
28774,"NC",35.115467,-83.01052,819
28777,"NC",35.910932,-82.07366,10776
28778,"NC",35.60243,-82.40531,9221
28779,"NC",35.37273,-83.20772,13559
28781,"NC",35.241747,-83.62998,883
28782,"NC",35.221428,-82.21712,6372
28783,"NC",35.248885,-83.04111,1288
28784,"NC",35.219796,-82.43186,157
28786,"NC",35.511094,-82.99607,25332
28787,"NC",35.723848,-82.54285,16678
28789,"NC",35.418018,-83.30887,5089
28790,"NC",35.202275,-82.47156,2453
28791,"NC",35.345487,-82.49673,12346
28792,"NC",35.353837,-82.41625,27063
28801,"NC",35.595661,-82.55632,13592
28803,"NC",35.54179,-82.52307,24005
28804,"NC",35.635844,-82.55992,19275
28805,"NC",35.599363,-82.50007,15718
28806,"NC",35.575877,-82.6062,33073
28901,"NC",35.202178,-83.81695,5208
28902,"NC",35.02851,-83.94882,832
28904,"NC",35.052591,-83.76683,7428
28905,"NC",35.152197,-83.94231,2687
28906,"NC",35.091332,-84.09018,16403
28909,"NC",34.994752,-83.90161,515
29001,"SC",33.76993,-80.17278,2310
29003,"SC",33.272026,-81.03203,7217
29006,"SC",33.872503,-81.55245,9729
29009,"SC",34.422793,-80.36129,2193
29010,"SC",34.213582,-80.26083,13635
29014,"SC",34.552119,-81.13542,1799
29015,"SC",34.428673,-81.35898,1829
29016,"SC",34.200042,-80.98653,10262
29018,"SC",33.354403,-80.65134,4141
29020,"SC",34.278935,-80.59142,21351
29030,"SC",33.572356,-80.67158,2100
29031,"SC",34.603967,-81.4496,1468
29032,"SC",34.349725,-80.48117,4189
29033,"SC",33.964753,-81.06618,12072
29036,"SC",34.128998,-81.33822,11840
29037,"SC",34.188584,-81.87043,943
29038,"SC",33.372063,-80.98409,2493
29039,"SC",33.425547,-80.90083,3767
29040,"SC",34.029407,-80.44405,7091
29042,"SC",33.321406,-81.14318,6417
29044,"SC",33.911025,-80.70157,5917
29045,"SC",34.1699,-80.81448,13757
29046,"SC",34.107967,-80.161,285
29047,"SC",33.52803,-80.58127,3700
29048,"SC",33.399511,-80.32069,4898
29051,"SC",33.845399,-80.13052,896
29052,"SC",33.839441,-80.74802,2268
29053,"SC",33.830405,-81.09219,16056
29054,"SC",33.947764,-81.3823,7782
29055,"SC",34.569908,-80.90972,4873
29056,"SC",33.634675,-79.99205,2736
29058,"SC",34.588329,-80.70107,4760
29059,"SC",33.332666,-80.42251,6084
29061,"SC",33.920721,-80.84535,12976
29062,"SC",34.020978,-80.56786,39
29063,"SC",34.120487,-81.19686,24396
29065,"SC",34.295632,-81.30068,598
29067,"SC",34.545825,-80.54807,10000
29069,"SC",34.183978,-80.07629,4871
29070,"SC",33.931279,-81.465,12982
29072,"SC",33.991362,-81.25047,30982
29073,"SC",33.917812,-81.21854,29417
29074,"SC",34.450789,-80.79844,426
29075,"SC",34.194914,-81.39016,2549
29078,"SC",34.204467,-80.70776,12473
29079,"SC",34.296064,-80.11319,305
29080,"SC",34.007854,-80.0675,4100
29081,"SC",33.094711,-81.04345,1521
29082,"SC",33.040507,-80.95448,620
29101,"SC",34.461353,-80.2506,2785
29102,"SC",33.647611,-80.21281,15807
29104,"SC",34.000732,-80.2136,1998
29105,"SC",33.831118,-81.59772,1208
29107,"SC",33.532767,-81.12298,3003
29108,"SC",34.282877,-81.61641,19755
29111,"SC",33.795243,-80.04196,2734
29112,"SC",33.629017,-81.09763,4673
29113,"SC",33.445032,-81.12334,1683
29114,"SC",33.9413,-79.93219,2278
29115,"SC",33.487767,-80.8564,33141
29118,"SC",33.548282,-80.88513,13597
29122,"SC",34.242848,-81.32649,68
29123,"SC",33.771358,-81.25987,6461
29124,"SC",33.630125,-81.30861,151
29125,"SC",33.71469,-80.4548,3459
29126,"SC",34.305501,-81.4218,2288
29127,"SC",34.14854,-81.511,7463
29128,"SC",34.094472,-80.54447,6265
29129,"SC",33.804368,-81.65577,2867
29130,"SC",34.328826,-80.88762,5312
29132,"SC",34.309957,-81.12724,64
29133,"SC",33.37731,-80.81601,1049
29135,"SC",33.675533,-80.79563,9658
29137,"SC",33.593634,-81.32226,2575
29138,"SC",34.029635,-81.77579,10244
29142,"SC",33.462378,-80.50903,4648
29145,"SC",34.215881,-81.75318,938
29146,"SC",33.506999,-81.28947,1963
29148,"SC",33.570595,-80.33969,6384
29150,"SC",33.916418,-80.35738,38738
29152,"SC",33.972863,-80.46534,6136
29153,"SC",33.948928,-80.32025,14512
29154,"SC",33.899155,-80.43433,24686
29160,"SC",33.734171,-81.07563,6965
29161,"SC",34.115691,-79.94482,10960
29162,"SC",33.88759,-80.01013,2541
29163,"SC",33.434712,-80.43046,2064
29164,"SC",33.659078,-81.40845,4267
29166,"SC",33.90529,-81.70607,971
29168,"SC",33.881986,-80.50487,3450
29169,"SC",33.990952,-81.08956,20462
29170,"SC",33.943251,-81.14142,18307
29172,"SC",33.902216,-81.08256,8964
29175,"SC",34.443733,-80.60138,393
29177,"SC",34.143934,-81.27281,447
29178,"SC",34.502577,-81.60777,3822
29180,"SC",34.369441,-81.08218,14547
29201,"SC",33.998454,-81.03519,15885
29202,"SC",34.022921,-81.02886,635
29203,"SC",34.066271,-81.02492,42384
29204,"SC",34.027955,-81.00008,22041
29205,"SC",33.990555,-80.99826,25719
29206,"SC",34.037557,-80.96024,21729
29207,"SC",34.021442,-80.94144,6250
29209,"SC",33.968011,-80.93844,28036
29210,"SC",34.041646,-81.10624,39112
29212,"SC",34.075611,-81.17611,27803
29223,"SC",34.084069,-80.93286,44177
29229,"SC",34.139511,-80.88783,17924
29301,"SC",34.940921,-81.98682,29780
29302,"SC",34.926075,-81.87919,17311
29303,"SC",34.980636,-81.95665,24888
29306,"SC",34.925353,-81.9308,16002
29307,"SC",34.982424,-81.85729,19903
29316,"SC",35.033903,-81.97413,15155
29320,"SC",34.957898,-81.99252,439
29321,"SC",34.715641,-81.71187,2490
29322,"SC",35.109207,-82.141,7753
29323,"SC",35.131971,-81.88553,13582
29325,"SC",34.470115,-81.86761,16010
29330,"SC",35.043505,-81.81026,7987
29332,"SC",34.270774,-81.98276,2680
29334,"SC",34.915071,-82.13322,7997
29335,"SC",34.660137,-81.90924,4529
29338,"SC",35.136333,-82.00328,6
29340,"SC",35.03653,-81.62497,21310
29341,"SC",35.10425,-81.69232,16683
29349,"SC",35.061431,-82.07523,23477
29351,"SC",34.415818,-81.8106,1750
29353,"SC",34.828217,-81.66903,4361
29355,"SC",34.338289,-81.78674,775
29356,"SC",35.15617,-82.22045,7825
29360,"SC",34.503167,-82.02271,21965
29364,"SC",34.788053,-81.46124,597
29365,"SC",34.96589,-82.14541,7855
29369,"SC",34.865445,-82.02018,9295
29370,"SC",34.367183,-81.9768,936
29372,"SC",34.900682,-81.74846,5385
29373,"SC",34.925281,-81.74321,195
29374,"SC",34.783908,-81.85468,4717
29375,"SC",34.862432,-82.11066,18
29376,"SC",34.856283,-81.95444,5501
29377,"SC",34.935828,-82.09514,287
29379,"SC",34.714045,-81.60496,19895
29384,"SC",34.323605,-82.08325,4057
29385,"SC",34.954729,-82.09312,6540
29388,"SC",34.758703,-82.0483,13698
29401,"SC",32.779126,-79.9355,11269
29403,"SC",32.799326,-79.94813,23317
29404,"SC",32.897903,-80.06061,4482
29405,"SC",32.856634,-79.98218,30385
29406,"SC",32.918757,-80.0228,36366
29407,"SC",32.794841,-80.005,36515
29412,"SC",32.73727,-79.95409,31993
29414,"SC",32.821238,-80.05353,23594
29418,"SC",32.879529,-80.05911,21362
29420,"SC",32.93064,-80.09247,15165
29423,"SC",32.981952,-80.07363,865
29426,"SC",32.790622,-80.38489,1928
29429,"SC",32.97251,-79.6607,2675
29430,"SC",33.174292,-79.78991,106
29431,"SC",33.284887,-79.91504,5619
29432,"SC",33.229581,-80.80248,2670
29434,"SC",33.119898,-79.85797,774
29435,"SC",32.976399,-80.47925,3772
29436,"SC",33.345833,-80.19009,4417
29437,"SC",33.144807,-80.41593,2154
29438,"SC",32.542343,-80.31682,2302
29439,"SC",32.662451,-79.93224,1879
29440,"SC",33.38934,-79.32638,28602
29445,"SC",32.991185,-80.02347,48673
29446,"SC",32.683083,-80.56074,1507
29448,"SC",33.237382,-80.45186,2329
29449,"SC",32.715745,-80.26738,7251
29450,"SC",33.046869,-79.8097,2932
29451,"SC",32.798138,-79.76496,4592
29452,"SC",32.745396,-80.46458,508
29453,"SC",33.235105,-79.61472,1177
29455,"SC",32.717109,-80.08507,13777
29456,"SC",32.993571,-80.12165,17870
29458,"SC",33.10594,-79.4657,2954
29461,"SC",33.164225,-80.01039,23821
29464,"SC",32.813518,-79.85899,39455
29466,"SC",32.87602,-79.79148,12977
29468,"SC",33.418106,-80.07822,2202
29469,"SC",33.252941,-80.08297,995
29470,"SC",32.788784,-80.22778,4101
29471,"SC",33.198286,-80.65637,1701
29472,"SC",33.03271,-80.31958,9416
29474,"SC",32.939642,-80.54405,1579
29475,"SC",32.977614,-80.81529,2572
29477,"SC",33.187906,-80.57602,6590
29479,"SC",33.391941,-79.91737,7240
29481,"SC",33.105834,-80.81066,2009
29482,"SC",32.763456,-79.83791,1911
29483,"SC",33.034586,-80.18599,47640
29485,"SC",32.983408,-80.17627,28598
29487,"SC",32.651864,-80.17774,2584
29488,"SC",32.89989,-80.67195,21620
29492,"SC",32.91583,-79.8846,2084
29493,"SC",33.03378,-80.84282,149
29501,"SC",34.195705,-79.80977,38546
29505,"SC",34.142119,-79.74311,19340
29506,"SC",34.201299,-79.71722,21153
29510,"SC",33.45053,-79.59233,11789
29511,"SC",33.985128,-79.14985,4383
29512,"SC",34.657694,-79.69151,19001
29516,"SC",34.467072,-79.6437,707
29518,"SC",33.78144,-79.88688,1298
29519,"SC",34.028989,-79.3594,160
29520,"SC",34.68862,-79.92315,14060
29525,"SC",34.571839,-79.53847,2029
29526,"SC",33.850218,-79.01692,30505
29527,"SC",33.801049,-79.1148,17908
29530,"SC",33.985431,-79.74037,2655
29532,"SC",34.291269,-79.8761,21211
29536,"SC",34.413907,-79.36512,17145
29540,"SC",34.388055,-79.89135,4956
29541,"SC",34.070033,-79.75793,8203
29543,"SC",34.289399,-79.27039,644
29544,"SC",34.002167,-79.19325,4536
29545,"SC",34.164187,-78.96696,1306
29546,"SC",33.939996,-79.36142,3036
29547,"SC",34.483711,-79.32815,2493
29550,"SC",34.386728,-80.08256,31312
29554,"SC",33.71239,-79.40387,10347
29555,"SC",33.830612,-79.45494,6394
29556,"SC",33.671678,-79.78693,14182
29560,"SC",33.859815,-79.7542,13466
29563,"SC",34.345437,-79.18651,2791
29564,"SC",33.493553,-79.87402,1162
29565,"SC",34.340797,-79.45893,6747
29566,"SC",33.873017,-78.64282,11397
29567,"SC",34.525937,-79.42049,637
29568,"SC",33.915705,-78.74796,7788
29569,"SC",34.046247,-78.9008,13687
29570,"SC",34.671428,-79.55308,4281
29571,"SC",34.164094,-79.396,16531
29572,"SC",33.765136,-78.79097,8088
29574,"SC",34.194685,-79.25775,13263
29575,"SC",33.627763,-78.98126,29524
29576,"SC",33.568115,-79.03226,15329
29577,"SC",33.698101,-78.89604,28027
29579,"SC",33.729439,-78.97824,15002
29580,"SC",33.653454,-79.56773,1585
29581,"SC",34.19138,-79.11348,4670
29582,"SC",33.823495,-78.67824,12046
29583,"SC",33.983639,-79.57018,5165
29584,"SC",34.585217,-80.06109,2487
29585,"SC",33.467343,-79.1301,10281
29589,"SC",34.095976,-79.31738,115
29590,"SC",33.575913,-79.85551,3223
29591,"SC",33.927936,-79.76429,5345
29592,"SC",34.283207,-79.47272,1032
29593,"SC",34.492154,-79.87045,2368
29594,"SC",34.645047,-79.58188,42
29596,"SC",34.743074,-79.83177,2635
29601,"SC",34.848301,-82.40578,9994
29605,"SC",34.798035,-82.39289,31058
29607,"SC",34.825592,-82.34099,28175
29609,"SC",34.889217,-82.39364,32002
29611,"SC",34.840717,-82.44234,28254
29615,"SC",34.866801,-82.31739,31344
29617,"SC",34.897829,-82.447,23385
29620,"SC",34.189812,-82.41245,13601
29621,"SC",34.523657,-82.62509,32265
29624,"SC",34.478139,-82.6455,15968
29625,"SC",34.532638,-82.71615,23555
29626,"SC",34.464572,-82.74032,11992
29627,"SC",34.517231,-82.49053,17373
29628,"SC",34.095246,-82.56215,3343
29630,"SC",34.733515,-82.78407,11817
29631,"SC",34.681255,-82.82176,17921
29635,"SC",35.084282,-82.62565,1065
29638,"SC",34.370703,-82.33427,3165
29639,"SC",34.325575,-82.4023,1712
29640,"SC",34.849655,-82.59365,29203
29642,"SC",34.789884,-82.56459,24655
29643,"SC",34.505005,-82.99703,2382
29644,"SC",34.681279,-82.19732,15997
29645,"SC",34.601311,-82.13111,10710
29646,"SC",34.169781,-82.15474,28046
29649,"SC",34.225872,-82.15614,23166
29650,"SC",34.911469,-82.25178,23782
29651,"SC",34.937356,-82.22117,33205
29653,"SC",34.286915,-82.23672,4511
29654,"SC",34.45451,-82.38755,9781
29655,"SC",34.299215,-82.63812,6962
29656,"SC",34.612144,-82.76263,253
29657,"SC",34.779483,-82.68861,14524
29658,"SC",34.774914,-83.27236,263
29659,"SC",34.210243,-82.63239,192
29661,"SC",35.048312,-82.52726,5857
29662,"SC",34.774657,-82.30432,13116
29664,"SC",34.855841,-83.16336,1336
29665,"SC",34.725935,-82.90985,37
29666,"SC",34.14606,-82.00203,6306
29667,"SC",34.766305,-82.75838,254
29669,"SC",34.646501,-82.44077,10988
29670,"SC",34.641851,-82.76668,7114
29671,"SC",34.912476,-82.71136,18049
29672,"SC",34.736907,-82.94599,9485
29673,"SC",34.723173,-82.4565,21587
29676,"SC",34.888111,-82.95878,4901
29677,"SC",34.589662,-82.74935,170
29678,"SC",34.660345,-82.94557,18877
29680,"SC",34.709869,-82.28385,20025
29681,"SC",34.762693,-82.24512,29982
29682,"SC",34.833113,-82.83794,3311
29683,"SC",35.031252,-82.49425,255
29684,"SC",34.376689,-82.71772,4370
29685,"SC",34.95424,-82.8484,995
29686,"SC",34.898387,-83.04391,936
29687,"SC",34.935636,-82.32238,35123
29688,"SC",35.068914,-82.37061,692
29689,"SC",34.527385,-82.86993,3752
29690,"SC",35.018511,-82.43224,17125
29691,"SC",34.769994,-83.06882,11083
29692,"SC",34.404535,-82.23851,4967
29693,"SC",34.633763,-83.11495,13873
29696,"SC",34.77272,-83.02066,3283
29697,"SC",34.622494,-82.50551,10773
29702,"SC",35.118338,-81.49413,9711
29704,"SC",34.843469,-80.92235,2882
29706,"SC",34.720597,-81.21429,21233
29708,"SC",35.040969,-80.99427,10718
29709,"SC",34.720306,-80.09371,6090
29710,"SC",35.109114,-81.19429,21989
29712,"SC",34.795665,-80.97792,2338
29714,"SC",34.702249,-80.90157,2919
29715,"SC",35.008416,-80.91644,19710
29717,"SC",34.963208,-81.43049,1188
29718,"SC",34.631305,-80.35877,3316
29720,"SC",34.729073,-80.76005,44039
29724,"SC",34.774347,-81.00994,121
29726,"SC",34.861633,-81.22788,1613
29727,"SC",34.712457,-80.26799,1471
29728,"SC",34.769259,-80.39935,9184
29729,"SC",34.692002,-81.00536,1903
29730,"SC",34.914611,-81.0125,45750
29732,"SC",34.969427,-81.0509,39786
29741,"SC",34.721265,-80.19733,1588
29742,"SC",34.870127,-81.39136,1794
29743,"SC",35.041829,-81.40335,1139
29745,"SC",35.005981,-81.21176,22970
29801,"SC",33.569885,-81.71368,25976
29803,"SC",33.486049,-81.70946,30036
29805,"SC",33.650812,-81.61561,4714
29809,"SC",33.415481,-81.68632,2521
29810,"SC",33.010041,-81.33069,5405
29812,"SC",33.226172,-81.36031,11923
29816,"SC",33.503438,-81.87128,1132
29817,"SC",33.363785,-81.28416,5282
29819,"SC",34.074234,-82.23492,1366
29821,"SC",33.643924,-82.13638,1018
29822,"SC",33.498386,-81.89705,464
29824,"SC",33.819096,-81.95036,8675
29826,"SC",33.380314,-81.37854,50
29827,"SC",32.963048,-81.24052,4720
29828,"SC",33.523241,-81.82785,1037
29829,"SC",33.566349,-81.84119,6908
29831,"SC",33.337781,-81.8214,4390
29832,"SC",33.824496,-81.79179,5561
29834,"SC",33.51344,-81.85264,1038
29835,"SC",33.91509,-82.30548,7422
29836,"SC",33.080604,-81.49201,651
29838,"SC",33.733657,-82.19251,381
29840,"SC",33.997908,-82.51411,272
29841,"SC",33.517435,-81.94945,30434
29842,"SC",33.443562,-81.87994,6852
29843,"SC",33.190068,-81.18294,1453
29844,"SC",33.7802,-82.21285,229
29845,"SC",33.84674,-82.23442,1170
29846,"SC",33.047132,-81.22185,69
29847,"SC",33.695638,-81.85192,4127
29848,"SC",33.980222,-82.19013,973
29849,"SC",33.092403,-81.2209,368
29850,"SC",33.619604,-81.81628,81
29851,"SC",33.530409,-81.81743,6619
29853,"SC",33.405948,-81.42936,6800
29856,"SC",33.475916,-81.51935,2742
29860,"SC",33.59107,-81.96445,11129
29902,"SC",32.421594,-80.67505,27190
29906,"SC",32.445712,-80.74845,21756
29910,"SC",32.241315,-80.87404,17615
29911,"SC",32.928131,-81.16602,1858
29916,"SC",32.72765,-80.94972,1560
29918,"SC",32.744565,-81.24794,6754
29920,"SC",32.371697,-80.5503,9486
29921,"SC",32.67553,-81.17208,269
29922,"SC",32.593295,-81.24035,896
29923,"SC",32.866195,-81.24215,481
29924,"SC",32.868065,-81.10998,4447
29926,"SC",32.226713,-80.74325,18761
29927,"SC",32.277216,-81.07847,6537
29928,"SC",32.159476,-80.75144,17075
29929,"SC",32.934459,-80.91937,1285
29932,"SC",32.818844,-81.30864,185
29934,"SC",32.602042,-81.12453,1256
29935,"SC",32.382453,-80.69009,3590
29936,"SC",32.493936,-80.97461,11030
29939,"SC",32.669734,-81.2447,184
29940,"SC",32.566537,-80.74987,4385
29943,"SC",32.458459,-81.10567,245
29944,"SC",32.822292,-81.05236,4618
29945,"SC",32.681058,-80.83348,4266
30002,"GA",33.772122,-84.26491,5302
30004,"GA",34.119177,-84.30292,41436
30005,"GA",34.080035,-84.21929,26913
30008,"GA",33.907336,-84.5788,31010
30011,"GA",34.022974,-83.83416,11505
30012,"GA",33.696714,-84.01732,23899
30013,"GA",33.633685,-83.98382,18260
30014,"GA",33.581406,-83.851,25799
30016,"GA",33.542118,-83.93372,26179
30017,"GA",33.888829,-83.96848,12408
30019,"GA",33.981721,-83.88302,19465
30021,"GA",33.809604,-84.2387,24419
30022,"GA",34.026238,-84.24506,54532
30024,"GA",34.052698,-84.07485,35416
30025,"GA",33.65072,-83.70779,7071
30030,"GA",33.771705,-84.29407,25288
30032,"GA",33.740055,-84.26791,59700
30033,"GA",33.811354,-84.28335,26814
30034,"GA",33.693448,-84.24743,44836
30035,"GA",33.725739,-84.21114,19160
30038,"GA",33.676358,-84.15381,23700
30039,"GA",33.822204,-84.03707,12889
30040,"GA",34.235408,-84.17441,42426
30041,"GA",34.201503,-84.09764,32771
30043,"GA",34.001159,-84.01487,62243
30044,"GA",33.91967,-84.07482,66330
30045,"GA",33.949054,-83.98565,36701
30047,"GA",33.872371,-84.11655,53384
30052,"GA",33.823809,-83.89423,35266
30054,"GA",33.658113,-83.86249,9423
30055,"GA",33.504952,-83.74735,2029
30056,"GA",33.500008,-83.67165,1957
30058,"GA",33.750257,-84.0964,58122
30060,"GA",33.932052,-84.54746,36210
30062,"GA",33.99605,-84.47464,61785
30064,"GA",33.946735,-84.602,42612
30066,"GA",34.027533,-84.51475,50751
30067,"GA",33.933002,-84.47633,47873
30068,"GA",33.965601,-84.4433,31959
30070,"GA",33.576043,-83.89821,357
30071,"GA",33.940768,-84.2062,22335
30072,"GA",33.791505,-84.20642,444
30075,"GA",34.049789,-84.38539,46330
30076,"GA",34.032532,-84.31774,42124
30078,"GA",33.860955,-84.01807,28952
30079,"GA",33.791537,-84.25994,2665
30080,"GA",33.87578,-84.50382,43660
30082,"GA",33.859137,-84.53744,23187
30083,"GA",33.795622,-84.19771,56234
30084,"GA",33.853853,-84.22036,32711
30087,"GA",33.817438,-84.13167,32504
30088,"GA",33.762106,-84.17938,29190
30092,"GA",33.9692,-84.23261,35051
30093,"GA",33.909952,-84.1794,49134
30094,"GA",33.621906,-84.04633,26565
30096,"GA",33.979401,-84.15118,52681
30097,"GA",34.020621,-84.14294,24192
